Record Length,2.500000e+03,,   0.572000000000,   2.20000,
Sample Interval,4.000000e-04,,   0.572400000000,   2.20000,
Trigger Point,-1.430000000000e+03,,   0.572800000000,   2.40000,
,,,   0.573200000000,   2.40000,
,,,   0.573600000000,   2.20000,
,,,   0.574000000000,   2.20000,
Source,CH1,,   0.574400000000,   2.40000,
Vertical Units,V,,   0.574800000000,   2.40000,
Vertical Scale,5.000000e+00,,   0.575200000000,   2.40000,
Vertical Offset,-3.200000e+00,,   0.575600000000,   2.40000,
Horizontal Units,s,,   0.576000000000,   2.40000,
Horizontal Scale,1.000000e-01,,   0.576400000000,   2.20000,
Pt Fmt,Y,,   0.576800000000,   2.20000,
Yzero,0.000000e+00,,   0.577200000000,   2.40000,
Probe Atten,1.000000e+00,,   0.577600000000,   2.40000,
Model Number,TDS2012C,,   0.578000000000,   2.40000,
Serial Number,C018359,,   0.578400000000,   2.40000,
Firmware Version,FV:v24.17,,   0.578800000000,   2.40000,
,,,0.579200000000,   2.40000,
,,,0.579600000000,   2.40000,
,,,0.580000000000,   2.40000,
,,,0.580400000000,   2.40000,
,,,0.580800000000,   2.40000,
,,,0.581200000000,   2.40000,
,,,0.581600000000,   2.40000,
,,,0.582000000000,   2.40000,
,,,0.582400000000,   2.40000,
,,,0.582800000000,   2.40000,
,,,0.583200000000,   2.40000,
,,,0.583600000000,   2.40000,
,,,0.584000000000,   2.40000,
,,,0.584400000000,   2.60000,
,,,0.584800000000,   2.40000,
,,,0.585200000000,   2.40000,
,,,0.585600000000,   2.40000,
,,,0.586000000000,   2.40000,
,,,0.586400000000,   2.40000,
,,,0.586800000000,   2.60000,
,,,0.587200000000,   2.40000,
,,,0.587600000000,   2.60000,
,,,0.588000000000,   2.60000,
,,,0.588400000000,   2.40000,
,,,0.588800000000,   2.60000,
,,,0.589200000000,   2.60000,
,,,0.589600000000,   2.60000,
,,,0.590000000000,   2.60000,
,,,0.590400000000,   2.60000,
,,,0.590800000000,   2.60000,
,,,0.591200000000,   2.60000,
,,,0.591600000000,   2.60000,
,,,0.592000000000,   2.60000,
,,,0.592400000000,   2.60000,
,,,0.592800000000,   2.60000,
,,,0.593200000000,   2.60000,
,,,0.593600000000,   2.60000,
,,,0.594000000000,   2.80000,
,,,0.594400000000,   2.60000,
,,,0.594800000000,   2.60000,
,,,0.595200000000,   2.60000,
,,,0.595600000000,   2.60000,
,,,0.596000000000,   2.60000,
,,,0.596400000000,   2.60000,
,,,0.596800000000,   2.60000,
,,,0.597200000000,   2.60000,
,,,0.597600000000,   2.60000,
,,,0.598000000000,   2.80000,
,,,0.598400000000,   2.60000,
,,,0.598800000000,   2.80000,
,,,0.599200000000,   2.60000,
,,,0.599600000000,   2.60000,
,,,0.600000000000,   2.60000,
,,,0.600400000000,   2.60000,
,,,0.600800000000,   2.80000,
,,,0.601200000000,   2.80000,
,,,0.601600000000,   2.80000,
,,,0.602000000000,   2.80000,
,,,0.602400000000,   2.80000,
,,,0.602800000000,   2.80000,
,,,0.603200000000,   2.80000,
,,,0.603600000000,   2.60000,
,,,0.604000000000,   2.80000,
,,,0.604400000000,   2.80000,
,,,0.604800000000,   2.80000,
,,,0.605200000000,   2.80000,
,,,0.605600000000,   2.80000,
,,,0.606000000000,   2.80000,
,,,0.606400000000,   2.80000,
,,,0.606800000000,   2.80000,
,,,0.607200000000,   2.80000,
,,,0.607600000000,   2.80000,
,,,0.608000000000,   2.80000,
,,,0.608400000000,   2.80000,
,,,0.608800000000,   2.80000,
,,,0.609200000000,   2.80000,
,,,0.609600000000,   2.80000,
,,,0.610000000000,   2.80000,
,,,0.610400000000,   2.80000,
,,,0.610800000000,   2.80000,
,,,0.611200000000,   2.80000,
,,,0.611600000000,   2.80000,
,,,0.612000000000,   2.80000,
,,,0.612400000000,   2.80000,
,,,0.612800000000,   3.00000,
,,,0.613200000000,   3.00000,
,,,0.613600000000,   2.80000,
,,,0.614000000000,   3.00000,
,,,0.614400000000,   3.00000,
,,,0.614800000000,   3.00000,
,,,0.615200000000,   3.00000,
,,,0.615600000000,   2.80000,
,,,0.616000000000,   2.80000,
,,,0.616400000000,   3.00000,
,,,0.616800000000,   3.00000,
,,,0.617200000000,   3.00000,
,,,0.617600000000,   3.00000,
,,,0.618000000000,   3.00000,
,,,0.618400000000,   3.00000,
,,,0.618800000000,   3.00000,
,,,0.619200000000,   3.00000,
,,,0.619600000000,   3.20000,
,,,0.620000000000,   3.00000,
